SEASON_ID,PLAYER_ID,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,PTS_L5,REB_L5,AST_L5,MIN_L5
2024-25,1628960,22400249,,PHX vs. ORL,L,29,5,10,0.5,4,9,0.444,3,7,0.429,0,4,4,1,0,0,4,4,17,-7,1,Grayson Allen,10.4,3.0,2.0,26.0
2024-25,1628960,22400234,,PHX @ MIN,L,24,6,10,0.6,4,7,0.571,2,2,1.0,1,4,5,1,0,0,2,2,18,-6,1,Grayson Allen,12.2,3.2,1.6,27.0
2024-25,1628960,22400006,,PHX @ UTA,W,26,5,10,0.5,4,9,0.444,1,2,0.5,0,1,1,0,0,0,1,0,15,12,1,Grayson Allen,12.4,3.4,1.2,25.4
2024-25,1628960,22400209,,PHX vs. SAC,L,27,3,13,0.231,3,11,0.273,0,0,0.0,0,1,1,3,0,0,2,1,9,-1,1,Grayson Allen,13.6,2.6,1.0,24.6
2024-25,1628960,22400190,,PHX @ DAL,W,19,0,4,0.0,0,3,0.0,0,0,0.0,2,1,3,0,2,0,1,0,0,6,1,Grayson Allen,13.4,2.4,1.2,25.4
2024-25,1628960,22400178,,PHX vs. MIA,W,22,3,10,0.3,3,9,0.333,3,4,0.75,0,2,2,0,0,0,1,0,12,1,1,Grayson Allen,11.8,2.8,1.0,25.0
2024-25,1628960,22400167,,PHX vs. PHI,W,24,3,6,0.5,2,4,0.5,6,6,1.0,1,1,2,0,0,0,0,1,14,-2,1,Grayson Allen,10.8,2.4,0.8,23.6
2024-25,1628960,22400149,,PHX vs. POR,W,19,7,12,0.583,4,7,0.571,0,0,0.0,1,1,2,0,0,3,2,1,18,5,1,Grayson Allen,10.0,1.8,0.6,23.6
2024-25,1628960,22400131,,PHX @ LAC,W,19,1,8,0.125,0,5,0.0,0,0,0.0,0,5,5,3,4,0,0,1,2,-1,1,Grayson Allen,10.6,2.0,0.6,22.2
2024-25,1628960,22400111,,PHX vs. LAL,W,12,1,2,0.5,1,2,0.5,0,0,0.0,1,1,2,0,0,0,0,3,3,-12,1,Grayson Allen,9.2,2.8,0.6,20.6
2024-25,1628960,22400071,,PHX @ LAC,W,21,2,7,0.286,2,6,0.333,2,2,1.0,0,1,1,3,1,1,1,2,8,2,1,Grayson Allen,9.8,2.6,0.6,19.2
2025-26,1628960,22500538,,PHX vs. NYK,W,26,2,10,0.2,0,6,0.0,6,6,1.0,2,1,3,1,1,0,1,1,10,8,1,Grayson Allen,9.0,2.4,1.2,19.0
2025-26,1628960,22500524,,PHX @ MEM,W,21,7,13,0.538,5,10,0.5,0,0,0.0,0,0,0,1,0,1,3,3,19,10,1,Grayson Allen,8.2,2.6,1.4,19.4
2025-26,1628960,22500505,,PHX @ HOU,L,22,0,6,0.0,0,4,0.0,0,0,0.0,0,3,3,6,4,0,3,0,0,-8,1,Grayson Allen,8.4,2.2,1.6,19.8
2025-26,1628960,22501228,,PHX vs. LAL,L,35,4,11,0.364,1,5,0.2,4,4,1.0,0,2,2,7,3,0,2,1,13,-4,1,Grayson Allen,8.0,1.8,2.2,20.4
2025-26,1628960,22501203,,PHX @ OKC,L,22,3,9,0.333,2,7,0.286,2,2,1.0,1,0,1,4,1,0,1,2,10,-41,1,Grayson Allen,10.0,1.8,3.6,25.0
2025-26,1628960,22500365,,PHX @ MIN,W,33,5,16,0.313,1,8,0.125,1,3,0.333,1,2,3,4,2,0,2,5,12,-6,1,Grayson Allen,10.4,1.8,3.8,25.2
2025-26,1628960,22500346,,PHX @ HOU,L,26,3,12,0.25,1,7,0.143,2,2,1.0,0,2,2,0,1,0,3,3,9,-29,1,Grayson Allen,10.8,1.8,4.4,26.6
2025-26,1628960,22500299,,PHX vs. DEN,L,26,4,11,0.364,2,7,0.286,0,0,0.0,1,0,1,3,2,0,0,3,10,-5,1,Grayson Allen,8.8,2.2,4.2,27.6
2025-26,1628960,22500226,,PHX vs. IND,W,12,5,6,0.833,1,2,0.5,1,2,0.5,0,1,1,2,1,0,0,0,12,8,1,Grayson Allen,10.8,1.8,3.6,28.4
2025-26,1628960,22500221,,PHX @ DAL,W,33,8,17,0.471,4,9,0.444,3,4,0.75,1,4,5,3,3,1,2,1,23,2,1,Grayson Allen,10.6,1.6,2.6,23.8
2025-26,1628960,22500204,,PHX vs. NOP,W,28,12,17,0.706,10,15,0.667,8,10,0.8,1,1,2,4,3,0,1,0,42,22,1,Grayson Allen,13.2,2.4,2.4,26.0
2025-26,1628960,22500190,,PHX @ LAC,W,31,5,12,0.417,4,7,0.571,0,0,0.0,0,0,0,3,1,0,2,0,14,13,1,Grayson Allen,19.2,2.2,2.4,25.0
2025-26,1628960,22500182,,PHX vs. LAC,W,36,7,13,0.538,4,9,0.444,0,0,0.0,0,3,3,4,3,1,2,4,18,22,1,Grayson Allen,20.2,1.8,3.0,26.0
2025-26,1628960,22500169,,PHX @ GSW,L,35,6,15,0.4,4,9,0.444,0,0,0.0,0,4,4,5,3,0,1,4,16,-20,1,Grayson Allen,21.8,2.2,3.2,28.0
2025-26,1628960,22500154,,PHX vs. SAS,W,34,6,13,0.462,5,9,0.556,0,0,0.0,0,3,3,3,0,0,2,3,17,17,1,Grayson Allen,22.6,2.8,3.8,32.6
2025-26,1628960,22500025,,PHX vs. UTA,W,32,5,15,0.333,2,9,0.222,2,3,0.667,1,6,7,6,3,1,1,3,14,17,1,Grayson Allen,21.4,2.4,3.8,32.8
2025-26,1628960,22500137,,PHX vs. MEM,L,36,4,10,0.4,2,6,0.333,4,4,1.0,0,3,3,4,0,0,5,2,14,-2,1,Grayson Allen,15.8,3.4,4.2,33.6
2025-26,1628960,22500120,,PHX @ UTA,L,42,7,19,0.368,4,13,0.308,5,7,0.714,1,1,2,5,1,0,3,5,23,-8,1,Grayson Allen,15.8,4.0,4.4,34.6
2025-26,1628960,22500104,,PHX @ DEN,L,33,6,12,0.5,5,10,0.5,0,0,0.0,0,4,4,5,1,0,0,3,17,-10,1,Grayson Allen,16.8,3.8,4.6,35.8
2025-26,1628960,22500099,,PHX @ LAC,L,29,4,12,0.333,3,9,0.333,1,1,1.0,1,0,1,5,1,1,0,2,12,-11,1,Grayson Allen,17.0,3.8,4.6,35.4
2025-26,1628960,22500088,,PHX vs. SAC,W,36,6,12,0.5,3,7,0.429,3,3,1.0,1,4,5,7,1,0,4,3,18,1,1,Grayson Allen,16.0,3.4,5.0,34.4
2024-25,1628963,22401023,,MEM @ LAC,L,1,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-1,1,Marvin Bagley III,5.8,3.4,0.8,10.0
2024-25,1628963,22401008,,MEM @ POR,L,2,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,5,1,Marvin Bagley III,0.8,1.2,0.2,4.0
2024-25,1628963,22400971,,MEM vs. MIA,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,8,1,Marvin Bagley III,1.2,1.4,0.2,4.2
2024-25,1628963,22400962,,MEM vs. CLE,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,11,1,Marvin Bagley III,1.2,1.6,0.2,4.4
2024-25,1628963,22400935,,MEM vs. PHX,W,22,3,7,0.429,0,2,0.0,3,4,0.75,3,2,5,0,0,2,0,1,9,-3,1,Marvin Bagley III,0.8,1.8,0.2,4.6
2024-25,1628963,22400895,,MEM vs. OKC,L,15,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,1,3,-9,1,Marvin Bagley III,2.2,1.8,0.0,6.4
2024-25,1628963,22400788,,MEM @ IND,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,Marvin Bagley III,2.8,2.0,0.0,9.2
2024-25,1628963,22400400,,WAS @ OKC,L,16,2,3,0.667,0,0,0.0,3,4,0.75,1,5,6,1,1,0,1,0,7,-15,1,Marvin Bagley III,2.4,1.8,0.0,9.2
2024-25,1628963,22401217,,WAS vs. BOS,L,11,1,5,0.2,0,0,0.0,0,2,0.0,5,1,6,0,1,0,0,1,2,-3,1,Marvin Bagley III,3.8,2.8,0.2,11.8
2024-25,1628963,22401208,,WAS @ CLE,L,5,2,2,1.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,1,6,-3,1,Marvin Bagley III,4.2,3.8,0.2,13.2
2024-25,1628963,22400353,,WAS vs. MEM,L,25,9,15,0.6,0,2,0.0,2,2,1.0,5,2,7,2,0,3,1,2,20,-6,1,Marvin Bagley III,3.6,2.8,0.2,9.8
2024-25,1628963,22400341,,WAS vs. DEN,W,16,0,1,0.0,0,0,0.0,0,2,0.0,1,1,2,1,1,1,0,4,0,8,1,Marvin Bagley III,7.0,3.8,0.6,11.8
2024-25,1628963,22400326,,WAS vs. DAL,L,24,7,11,0.636,2,3,0.667,0,0,0.0,3,5,8,0,2,0,1,2,16,-12,1,Marvin Bagley III,7.0,4.2,0.8,14.6
2024-25,1628963,22400051,,WAS @ CLE,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-8,1,Marvin Bagley III,8.8,4.6,0.6,16.2
2024-25,1628963,22400302,,WAS @ MIL,L,4,1,1,1.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,0,4,0,1,Marvin Bagley III,8.4,3.4,0.6,14.4
2024-25,1628963,22400291,,WAS vs. LAC,L,8,3,6,0.5,0,1,0.0,1,1,1.0,2,2,4,0,1,0,0,0,7,8,1,Marvin Bagley III,8.0,3.8,0.6,14.2
2024-25,1628963,22400035,,WAS vs. CHI,L,3,1,2,0.5,0,0,0.0,0,1,0.0,1,0,1,1,0,0,0,0,2,5,1,Marvin Bagley III,5.4,3.2,0.2,10.8
2024-25,1628963,22400246,,WAS @ NYK,L,6,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,-1,1,Marvin Bagley III,5.8,3.0,0.2,8.2
2024-25,1628963,22400237,,WAS vs. DET,L,4,2,4,0.5,0,1,0.0,0,0,0.0,1,1,2,0,0,0,2,0,4,5,1,Marvin Bagley III,3.0,1.4,0.2,4.6
2024-25,1628963,22400213,,WAS @ HOU,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,3,1,Marvin Bagley III,3.8,1.8,0.2,5.0
2024-25,1628963,22400204,,WAS @ ORL,L,9,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,-4,1,Marvin Bagley III,3.0,1.6,0.4,4.6
2024-25,1628963,22400147,,WAS vs. MIA,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-5,1,Marvin Bagley III,2.0,1.0,0.4,4.8
2024-25,1628963,22400121,,WAS vs. ATL,W,6,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-9,1,Marvin Bagley III,1.6,1.0,0.2,5.0
2024-25,1628963,22400103,,WAS @ ATL,W,4,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,1,1,Marvin Bagley III,1.6,1.2,0.2,5.0
2024-25,1628963,22400090,,WAS vs. CLE,L,10,2,5,0.4,0,2,0.0,5,5,1.0,3,3,6,0,0,1,2,1,9,2,1,Marvin Bagley III,1.2,1.2,0.2,5.0
2024-25,1628963,22400073,,WAS vs. BOS,L,10,4,7,0.571,0,1,0.0,0,2,0.0,4,2,6,1,0,0,1,0,8,8,1,Marvin Bagley III,3.0,2.2,0.0,6.6
2025-26,1628963,22500518,,WAS @ PHI,L,16,4,10,0.4,1,2,0.5,0,0,0.0,5,4,9,1,0,1,1,0,9,6,1,Marvin Bagley III,4.2,3.2,0.2,6.8
2025-26,1628963,22500511,,WAS vs. ORL,W,17,2,6,0.333,0,0,0.0,8,8,1.0,0,3,3,0,2,1,2,2,12,-15,1,Marvin Bagley III,6.0,4.8,0.4,9.2
2025-26,1628963,22500498,,WAS vs. MIN,L,14,3,3,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,3,4,6,-23,1,Marvin Bagley III,8.0,5.2,0.4,11.4
2025-26,1628963,22500477,,WAS vs. BKN,W,17,5,5,1.0,0,0,0.0,2,2,1.0,2,6,8,1,1,0,0,1,12,18,1,Marvin Bagley III,8.8,5.4,0.4,13.4
2025-26,1628963,22500469,,WAS @ MIL,W,20,4,6,0.667,0,1,0.0,1,1,1.0,0,3,3,4,2,0,1,2,9,6,1,Marvin Bagley III,9.4,5.8,0.6,14.8
2025-26,1628963,22500448,,WAS vs. PHX,L,22,2,5,0.4,0,1,0.0,3,4,0.75,3,4,7,2,0,3,0,0,7,11,1,Marvin Bagley III,9.6,5.2,1.2,16.8
2025-26,1628963,22500443,,WAS vs. MEM,W,22,6,8,0.75,0,0,0.0,2,2,1.0,3,4,7,1,0,0,1,1,14,0,1,Marvin Bagley III,9.2,4.8,1.4,18.0
2025-26,1628963,22500425,,WAS vs. TOR,W,22,3,4,0.75,0,0,0.0,0,0,0.0,0,5,5,2,0,1,0,3,6,7,1,Marvin Bagley III,9.6,5.6,1.6,19.0
2025-26,1628963,22500409,,WAS @ CHA,L,21,5,7,0.714,0,0,0.0,5,6,0.833,2,1,3,1,0,1,0,1,15,-5,1,Marvin Bagley III,9.6,6.0,2.0,20.6
2025-26,1628963,22500391,,WAS @ MEM,W,22,8,13,0.615,0,1,0.0,0,0,0.0,5,1,6,3,0,0,2,3,16,7,1,Marvin Bagley III,10.2,5.0,2.0,21.4
2025-26,1628963,22500370,,WAS @ SAS,L,19,5,6,0.833,1,1,1.0,2,4,0.5,2,2,4,5,0,0,2,6,13,-5,1,Marvin Bagley III,11.6,5.6,1.8,21.8
2025-26,1628963,22501216,,WAS @ IND,W,32,9,14,0.643,0,0,0.0,5,10,0.5,9,5,14,1,1,1,2,4,23,11,1,Marvin Bagley III,12.8,5.0,2.4,21.2
2025-26,1628963,22501212,,WAS vs. CLE,L,33,6,10,0.6,1,1,1.0,2,2,1.0,4,9,13,4,0,0,2,1,15,12,1,Marvin Bagley III,14.6,6.4,2.4,23.2
2025-26,1628963,22500351,,WAS vs. ATL,L,19,3,5,0.6,0,0,0.0,0,0,0.0,0,3,3,2,1,1,1,3,6,-7,1,Marvin Bagley III,16.4,8.0,2.8,25.4
2025-26,1628963,22500334,,WAS vs. BOS,L,26,2,8,0.25,0,0,0.0,1,4,0.25,3,3,6,0,0,0,1,1,5,-19,1,Marvin Bagley III,14.6,8.0,3.0,25.0
2025-26,1628963,22500318,,WAS @ PHI,L,26,3,6,0.5,1,2,0.5,6,6,1.0,4,4,8,1,0,5,1,3,13,9,1,Marvin Bagley III,12.4,8.0,2.4,25.8
2025-26,1628963,22500311,,WAS vs. MIL,W,29,11,16,0.688,0,1,0.0,0,0,0.0,6,2,8,1,0,0,0,2,22,-3,1,Marvin Bagley III,12.4,8.8,1.6,27.2
2025-26,1628963,22500259,,WAS @ MIN,L,31,6,11,0.545,0,0,0.0,1,2,0.5,3,4,7,3,3,1,2,3,13,10,1,Marvin Bagley III,12.2,7.6,1.6,26.6
2025-26,1628963,22500235,,WAS vs. BKN,L,17,1,3,0.333,0,0,0.0,2,3,0.667,0,3,3,1,0,0,1,1,4,-6,1,Marvin Bagley III,11.8,6.4,1.4,26.2
2025-26,1628963,22500218,,WAS @ HOU,L,12,4,4,1.0,0,0,0.0,1,1,1.0,2,3,5,1,0,0,0,1,9,-4,1,Marvin Bagley III,11.4,6.4,1.2,25.8
2025-26,1628963,22500199,,WAS @ DET,L,16,4,6,0.667,1,1,1.0,0,0,0.0,1,1,2,1,3,3,3,1,9,3,1,Marvin Bagley III,12.2,6.2,1.4,23.0
2025-26,1628963,22500183,,WAS vs. DAL,L,17,4,7,0.571,0,0,0.0,2,2,1.0,3,2,5,1,0,1,2,1,10,-7,1,Marvin Bagley III,11.4,5.0,1.4,21.0
2025-26,1628963,22500029,,WAS vs. CLE,L,12,0,4,0.0,0,0,0.0,2,2,1.0,4,3,7,0,0,0,0,1,2,-5,1,Marvin Bagley III,9.0,4.4,1.4,18.6
2025-26,1628963,22500174,,WAS @ BOS,L,13,5,6,0.833,0,0,0.0,1,1,1.0,2,3,5,2,0,1,2,2,11,-1,1,Marvin Bagley III,6.8,4.4,0.8,14.8
2025-26,1628963,22500159,,WAS @ NYK,L,14,2,3,0.667,0,1,0.0,2,2,1.0,1,6,7,0,0,0,0,3,6,-10,1,Marvin Bagley III,8.2,4.8,1.0,14.0
2025-26,1628963,22500145,,WAS vs. ORL,L,15,4,7,0.571,0,1,0.0,0,0,0.0,3,0,3,3,0,1,0,3,8,-7,1,Marvin Bagley III,7.6,5.2,0.8,14.4
2025-26,1628963,22500140,,WAS @ OKC,L,16,3,4,0.75,1,1,1.0,1,2,0.5,2,1,3,2,0,0,1,3,8,-7,1,Marvin Bagley III,7.4,5.4,1.2,14.2
2025-26,1628963,22500123,,WAS vs. PHI,L,19,6,7,0.857,0,0,0.0,2,4,0.5,3,4,7,3,2,1,1,3,14,-4,1,Marvin Bagley III,7.0,5.0,1.4,14.0
2025-26,1628963,22500109,,WAS vs. CHA,L,10,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,2,2,-14,1,Marvin Bagley III,9.4,5.0,2.0,15.4
2025-26,1628963,22500096,,WAS @ DAL,W,15,4,6,0.667,1,2,0.5,1,2,0.5,2,2,4,1,0,0,0,4,10,-6,1,Marvin Bagley III,7.6,4.2,1.6,14.8
2025-26,1628963,22500086,,WAS @ MIL,L,15,0,0,0.0,0,0,0.0,1,2,0.5,1,2,3,1,1,0,1,2,1,-11,1,Marvin Bagley III,8.4,3.6,1.8,15.0
2024-25,1628964,22400983,,LAC vs. WAS,W,15,4,6,0.667,3,3,1.0,2,2,1.0,2,4,6,1,0,5,2,4,13,8,1,Mo Bamba,2.0,5.0,0.6,13.2
2024-25,1628964,22400620,,LAC vs. BOS,L,17,2,3,0.667,0,0,0.0,1,2,0.5,1,2,3,0,0,0,1,4,5,-2,1,Mo Bamba,4.6,5.4,0.6,14.6
2024-25,1628964,22400611,,LAC vs. CHI,L,15,4,7,0.571,2,4,0.5,0,0,0.0,2,5,7,0,0,0,0,1,10,-15,1,Mo Bamba,4.0,4.8,0.6,15.6
2024-25,1628964,22400596,,LAC vs. LAL,W,6,1,1,1.0,0,0,0.0,1,2,0.5,0,2,2,0,0,0,0,0,3,1,1,Mo Bamba,5.6,4.6,0.4,13.4
2024-25,1628964,22400575,,LAC @ POR,W,17,2,2,1.0,0,0,0.0,0,2,0.0,2,5,7,1,0,1,2,0,4,3,1,Mo Bamba,6.2,3.6,0.4,11.6
2024-25,1628964,22400571,,LAC vs. BKN,W,18,2,5,0.4,1,4,0.25,2,2,1.0,1,6,7,1,0,0,1,4,7,7,1,Mo Bamba,7.0,5.0,0.4,14.0
2024-25,1628964,22400553,,LAC vs. MIA,W,8,2,3,0.667,1,2,0.5,0,0,0.0,1,6,7,0,0,0,1,1,5,4,1,Mo Bamba,5.8,5.2,0.4,14.6
2024-25,1628964,22400515,,LAC @ DEN,L,15,1,5,0.2,0,2,0.0,2,2,1.0,2,6,8,0,1,2,0,0,4,1,1,Mo Bamba,5.8,6.0,0.4,12.8
2024-25,1628964,22400466,,LAC @ OKC,L,16,5,6,0.833,2,3,0.667,0,0,0.0,1,7,8,0,0,0,2,1,12,-3,1,Mo Bamba,4.6,6.2,0.4,12.8
2024-25,1628964,22400451,,LAC @ SAS,L,7,1,4,0.25,0,3,0.0,0,0,0.0,1,1,2,1,0,0,0,1,2,-11,1,Mo Bamba,6.4,7.4,0.4,14.8
2024-25,1628964,22400444,,LAC @ NOP,W,8,1,1,1.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,0,2,1,1,Mo Bamba,6.0,6.4,0.4,12.8
2024-25,1628964,22400426,,LAC vs. GSW,W,12,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,1,0,5,1,Mo Bamba,5.0,5.6,0.2,10.8
2024-25,1628964,22400399,,LAC @ MEM,W,6,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,3,1,4,0,-14,1,Mo Bamba,4.0,4.6,0.2,11.6
2024-25,1628964,22400385,,LAC @ DAL,L,10,1,5,0.2,0,2,0.0,0,0,0.0,1,1,2,0,0,1,1,0,2,-10,1,Mo Bamba,3.2,3.2,0.2,9.8
2024-25,1628964,22400368,,LAC @ DAL,W,15,1,4,0.25,0,2,0.0,0,0,0.0,2,5,7,2,0,1,0,2,2,8,1,Mo Bamba,1.2,2.0,0.2,8.6
2024-25,1628964,22401226,,LAC vs. UTA,W,17,1,2,0.5,1,1,1.0,3,4,0.75,1,6,7,1,0,1,1,2,6,6,1,Mo Bamba,1.2,3.0,0.4,10.2
2024-25,1628964,22401213,,LAC @ DEN,L,10,1,3,0.333,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,2,2,-10,1,Mo Bamba,2.0,3.8,0.6,12.0
2024-25,1628964,22400324,,LAC vs. MIN,L,6,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,-15,1,Mo Bamba,2.4,3.8,0.6,11.6
2024-25,1628964,22400060,,LAC vs. POR,W,17,1,2,0.5,1,1,1.0,0,0,0.0,1,2,3,0,2,3,1,3,3,6,1,Mo Bamba,2.4,3.8,0.8,11.6
2024-25,1628964,22400314,,LAC vs. DEN,W,13,2,2,1.0,1,1,1.0,1,2,0.5,0,5,5,0,1,2,1,1,6,-2,1,Mo Bamba,2.6,4.0,0.8,13.0
2024-25,1628964,22400044,,LAC @ MIN,L,14,1,5,0.2,0,2,0.0,0,0,0.0,0,0,0,1,0,2,0,2,2,-8,1,Mo Bamba,3.4,3.6,0.4,12.6
2024-25,1628964,22400291,,LAC @ WAS,W,16,2,7,0.286,0,4,0.0,2,3,0.667,0,4,4,2,0,2,0,1,6,-1,1,Mo Bamba,2.6,2.2,0.4,12.0
2024-25,1628964,22400274,,LAC @ PHI,W,17,3,5,0.6,1,2,0.5,0,0,0.0,1,3,4,0,0,2,0,2,7,-6,1,Mo Bamba,3.4,2.6,0.8,13.2
2024-25,1628964,22400034,,LAC vs. SAC,W,16,2,6,0.333,1,5,0.2,1,1,1.0,1,7,8,2,1,1,3,5,6,9,1,Mo Bamba,4.8,3.2,0.6,15.4
2024-25,1628964,22400259,,LAC vs. ORL,W,15,3,6,0.5,1,2,0.5,0,0,0.0,1,3,4,1,0,0,1,3,7,4,1,Mo Bamba,5.4,4.2,1.0,15.2
2024-25,1628964,22400251,,LAC vs. GSW,W,7,1,1,1.0,0,0,0.0,1,2,0.5,0,2,2,0,2,0,0,1,3,-13,1,Mo Bamba,5.6,4.0,1.2,15.6
2024-25,1628964,22400243,,LAC vs. UTA,W,15,4,8,0.5,0,2,0.0,1,1,1.0,3,5,8,1,1,0,1,3,9,1,1,Mo Bamba,5.8,4.4,1.0,14.2
2025-26,1628964,22500488,,TOR vs. ATL,W,2,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,1,Mo Bamba,6.4,5.2,0.8,14.0
2025-26,1628964,22500451,,TOR vs. ORL,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,2,0,-9,1,Mo Bamba,5.0,4.8,0.8,11.0
2024-25,1628969,22401128,,NYK @ ATL,W,33,9,13,0.692,2,3,0.667,0,0,0.0,1,2,3,5,0,0,1,2,20,24,1,Mikal Bridges,14.0,2.8,4.6,29.2
2024-25,1628969,22401103,,NYK @ CLE,L,36,3,6,0.5,0,1,0.0,2,2,1.0,1,1,2,3,1,0,2,3,8,-18,1,Mikal Bridges,18.0,3.4,5.6,35.8
2024-25,1628969,22401098,,NYK vs. PHI,W,36,6,16,0.375,2,6,0.333,0,0,0.0,1,1,2,4,0,0,2,3,14,23,1,Mikal Bridges,16.2,3.4,4.6,35.8
2024-25,1628969,22401082,,NYK vs. POR,W,40,12,22,0.545,2,6,0.333,2,2,1.0,0,2,2,7,0,1,3,4,28,14,1,Mikal Bridges,15.6,3.4,4.0,36.4
2024-25,1628969,22401070,,NYK @ MIL,W,38,12,24,0.5,2,6,0.333,0,0,0.0,0,3,3,5,2,0,1,0,26,3,1,Mikal Bridges,18.4,3.0,4.6,36.8
2024-25,1628969,22401056,,NYK vs. LAC,L,40,7,16,0.438,1,5,0.2,2,2,1.0,0,4,4,9,1,0,2,2,17,2,1,Mikal Bridges,19.2,2.4,4.8,36.6
2024-25,1628969,22401048,,NYK vs. DAL,W,34,9,14,0.643,2,4,0.5,1,1,1.0,0,1,1,1,0,1,1,2,21,17,1,Mikal Bridges,18.6,2.6,5.6,38.0
2024-25,1628969,22401026,,NYK vs. WAS,W,38,10,20,0.5,4,8,0.5,3,3,1.0,3,3,6,4,3,1,5,0,27,25,1,Mikal Bridges,21.2,2.4,5.2,37.6
2024-25,1628969,22401010,,NYK @ CHA,L,33,5,11,0.455,0,4,0.0,6,8,0.75,0,4,4,6,3,0,1,0,16,-9,1,Mikal Bridges,23.8,3.2,5.2,38.0
2024-25,1628969,22401003,,NYK @ SAS,L,32,5,13,0.385,1,4,0.25,3,3,1.0,3,2,5,7,0,0,3,1,14,-3,1,Mikal Bridges,21.4,3.6,5.0,36.6
2024-25,1628969,22400984,,NYK vs. MIA,W,32,10,14,0.714,4,6,0.667,4,4,1.0,0,1,1,3,1,0,3,1,28,12,1,Mikal Bridges,19.0,4.0,5.4,35.4
2024-25,1628969,22400974,,NYK @ GSW,L,38,8,14,0.571,1,3,0.333,2,2,1.0,0,6,6,3,0,0,4,1,19,2,1,Mikal Bridges,21.2,3.4,4.2,33.8
2024-25,1628969,22400953,,NYK @ POR,W,41,13,21,0.619,2,4,0.5,5,6,0.833,0,4,4,4,1,1,3,5,33,2,1,Mikal Bridges,20.8,4.4,4.6,34.6
2024-25,1628969,22400939,,NYK @ SAC,W,34,6,10,0.6,1,3,0.333,2,2,1.0,1,2,3,8,0,0,0,1,15,29,1,Mikal Bridges,22.0,4.0,4.6,35.2
2024-25,1628969,22400911,,NYK @ LAC,L,43,8,12,0.667,0,1,0.0,6,6,1.0,2,2,4,5,0,1,4,2,22,-8,1,Mikal Bridges,21.8,3.8,5.0,35.4
2024-25,1628969,22400903,,NYK @ LAL,L,43,3,6,0.5,0,1,0.0,0,0,0.0,1,2,3,3,3,0,1,1,6,-12,1,Mikal Bridges,23.4,3.6,4.6,37.6
2024-25,1628969,22400885,,NYK vs. GSW,L,36,7,15,0.467,1,5,0.2,0,0,0.0,1,3,4,4,0,1,1,3,15,-21,1,Mikal Bridges,19.0,4.0,4.6,39.8
2024-25,1628969,22400869,,NYK @ MIA,W,28,2,11,0.182,1,6,0.167,0,0,0.0,1,3,4,8,0,0,0,0,5,-5,1,Mikal Bridges,18.2,3.6,4.8,39.4
2024-25,1628969,22400856,,NYK @ MEM,W,33,7,14,0.5,0,5,0.0,1,2,0.5,0,2,2,3,0,2,0,1,15,1,1,Mikal Bridges,12.6,3.6,5.6,36.8
2024-25,1628969,22400838,,NYK vs. PHI,W,41,12,18,0.667,3,5,0.6,1,2,0.5,0,2,2,3,2,1,1,1,28,1,1,Mikal Bridges,12.6,3.4,4.6,36.6
2024-25,1628969,22400811,,NYK @ BOS,L,28,6,13,0.462,2,6,0.333,0,0,0.0,0,0,0,1,1,0,1,2,14,-23,1,Mikal Bridges,13.8,3.0,4.2,36.2
